14,SilentSerpent,"  Apr 27 2012, 11:27 AM",It sucks to be you,Group: Senior Member,Posts: 697,Joined: Oct 2009,From: Oblivion,"So what is your story for joining?I was boredWhat is your background?Comp ScienceHave you met anyone from forum.lowyat,net in person?A LOT, need to list names meh?What is the story with your nickname?somewhat a metaphor"
15,piap piap,"  Apr 27 2012, 11:27 AM",Getting Started,Group: Junior Member,Posts: 78,Joined: Jan 2011,,....
16,ahmaronline,"  Apr 27 2012, 11:28 AM",Getting Started,Group: Junior Member,Posts: 108,Joined: Oct 2010,,"So what is your story for joining?Visit front page to check pricelist and end up reading all cool story here.   What is your background?Computer ScienceHave you met anyone from forum.lowyat,net in person?NopeWhat is the story with your nickname?just my name when online"
17,memphiz_zero88,"  Apr 27 2012, 11:29 AM",awwwww~~~~~ :3,Group: Moderator,"Posts: 2,192",Joined: Jul 2008,"From: settling down, Sentul","So what is your story for joining?during matric, my fren introduce me to forum.lowyat.net, register but never enter.active again when my roommate intro me to this forum again.What is your background?IT.  Have you met anyone from forum.lowyat,net in person?some people from my/k/ gathering, my roommate, some meet for COD game sharing What is the story with your nickname?introduced by my classmate during form 4, since my real name rhyme with it.  i also like Zero from Megaman X series."
18,hotjake,"  Apr 27 2012, 11:29 AM",Getting Started,Group: Junior Member,Posts: 82,Joined: Nov 2010,,"So what is your story for joining?cant remember What is your background?write weed stuff Have you met anyone from forum.lowyat,net in person?yes when COD What is the story with your nickname?team jacob"
19,shdin271,"  Apr 27 2012, 11:31 AM",Casual,Group: Junior Member,Posts: 345,Joined: May 2011,From: gotham city,"So what is your story for joining?bcoz i think /k/ is lolz. but now no more lolz. ayam saddingWhat is your background?a normal homo sapien who enjoy fapping everydayHave you met anyone from forum.lowyat.net in person?ya, i cod some stuffsWhat is the story with your nickname?my universal id. google my id, u can find everything bout me"
0,call me random,"  Sep 4 2015, 12:34 PM, updated 2y ago",Casual,Group: Junior Member,Posts: 300,Joined: Jan 2013,,"[attachmentid=4885161] So long never cook beef. Usually just make soup or porridge but yesterday forgot bring back tapaw container so only have non water tight ones at home, had to improvise making dry dish only.Cannot make fried rice also cos failed badly last time lelTaste is bitter n hot, cos got peria n ginger n black pepper insideMy colleague already rated it, gip chance ktards now"
1,soulseeker6187,"  Sep 4 2015, 12:35 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,189",Joined: Jun 2009,,2/10
2,kitchai85,"  Sep 4 2015, 12:35 PM",New Member,Group: Junior Member,Posts: 5,Joined: Apr 2006,From: KL,Kasi ko 2.6/10
3,Nub!,"  Sep 4 2015, 12:35 PM",Casual,Group: Junior Member,Posts: 399,Joined: May 2007,,3.34/10Rated.
4,Elgore,"  Sep 4 2015, 12:37 PM",Getting Started,Group: Junior Member,Posts: 109,Joined: Apr 2011,From: Seven Nation,4/10but still look like prison food
5,rphoen1x,"  Sep 4 2015, 12:37 PM",Getting Started,Group: Junior Member,Posts: 103,Joined: Jun 2011,,3.84/10 Not yet reach that level
6,cedyy,"  Sep 4 2015, 12:37 PM",Regular,Group: Senior Member,"Posts: 1,076",Joined: Jun 2009,,3.85/10same std as Maslan
7,WickyWeeky,"  Sep 4 2015, 12:38 PM",New Member,Group: Junior Member,Posts: 8,Joined: Oct 2010,,5/10 and rm5..
8,Blofeld,"  Sep 4 2015, 12:38 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,424",Joined: Mar 2012,,looks scarydun wan to rate
9,call me random,"  Sep 4 2015, 12:39 PM",Casual,Group: Junior Member,Posts: 300,Joined: Jan 2013,,i rmb last time ppl always rated mine to be hospital food/10not sure if got improve or otherwise
10,ChaChaZero,"  Sep 4 2015, 12:44 PM",Getting Started,Group: Junior Member,Posts: 253,Joined: Sep 2006,,5/10.doesn't look half bad but doesn't look like something i would eat either.At least it looks normal.
11,skeleton202,"  Sep 4 2015, 12:46 PM",Perdana Malaysia ke-9,Group: Senior Member,"Posts: 1,132",Joined: Jan 2010,From: shit island,"look boring,,, 8.5/10"
12,SourLemons,"  Sep 4 2015, 12:47 PM",Getting Started,Group: Junior Member,Posts: 137,Joined: Jun 2011,From: Hatfield. England,see also wan vomit omg
13,Wassupman,"  Sep 4 2015, 12:48 PM",On my way,Group: Senior Member,Posts: 595,Joined: Mar 2013,,i think you need to upgrade your camera not the food or you might want to learn a thing or two about editing.
14,unknown_2,"  Sep 4 2015, 12:48 PM",Getting Started,Group: Junior Member,Posts: 220,Joined: Mar 2012,,8/10 for making an effort
15,yeelong,"  Sep 4 2015, 12:51 PM",K for /K,Group: Senior Member,"Posts: 1,168",Joined: Jul 2007,"From: Sibu, Cheras Selangor",zenai gundamleah235
16,Special Agent,"  Sep 4 2015, 12:51 PM",Getting Started,Group: Junior Member,Posts: 76,Joined: Mar 2015,,rm3 for material ??
17,dr.evil,"  Sep 4 2015, 12:52 PM",Getting Started,Group: Junior Member,Posts: 203,Joined: Apr 2008,From: Virtucon Industries,0.5 star / 10 starcannot give a zero for rating
18,call me random,"  Sep 4 2015, 12:53 PM",Casual,Group: Junior Member,Posts: 300,Joined: Jan 2013,,yeah the vege supposed to be fresher.. but i cook last night this morning reheat then suddenly become mushy like that maybe should just put the vege this morning instead
19,call me random,"  Sep 4 2015, 12:54 PM",Casual,Group: Junior Member,Posts: 300,Joined: Jan 2013,,beef quite pricey
0,saigetsu,"  Oct 1 2014, 09:59 AM, updated 3d ago",On my way,Group: Senior Member,Posts: 651,Joined: Feb 2010,,"Whenever people bang u.1. u can claim OD kfk (own damage knock for knock)- preferable, ncd wont loose, faster, less hassle2. u can claim third party against langsi - ncd wont loose, slower claims process, more hassle, u might getting less that what uve paid. Y? im lazy to explain.whenever your car at workshop for repair, u cannot use your car. but u can claim loss of use as u unable to use your car.LOSS OF USE (LOU) claims a.k.a Compenssation assessed repair time (CART)1. u can only claim from third party insurance. ask your agent.2. For case no.1 above, after u make claim from your own insurance under ODKFK, u have to claim against 3rd party for LOU. a bit hassle3. For case no.2 above, u claim one shot lah since u claim from third party anyway.Scale of Compensation for Assessed Repair Time (CART)Vehicle TypePrivate Use VehiclesUp to 1500 cc - RM 30Above 1500 cc up to 2000 cc - RM 40Above 2000 cc - RM 50MotorcyclesUp to 250 cc - RM10Above 250 cc - RM15Terms and Conditions1. The above scale defines the minimum amount payable by third party insurers forCART claims where the claimant is unable to produce satisfactory documentaryevidence, receipts, etc. to support his/her claim for CART.2. In cases where receipts can be produced for vehicle rentals, insurers shall paythe amount shown in the original receipts and original car rental agreementsubject to the principle of indemnity and subject always that the claimant shallonly be entitled to the rental of a vehicle of an equivalent nature to the damagedvehicle. Such rental must be only from a rental agency/company duly registeredand licensed by the relevant authority.3. The number of days for computation of CART shall be based on the independentloss adjuster’s recommendation on the number of days for repair of the damagedvehicle subject to the insurers’ discretion to apply an additional seven workingdays grace period for unforeseen delays.http://imgur.com/5AxuEVqno.3 is the tricky part, coz adjuster u know lah...sekian. Thank you"
1,2feidei,"  Oct 1 2014, 10:05 AM",Enthusiast,Group: Senior Member,Posts: 951,Joined: Oct 2013,,"Good info.   But need further clarification/ explanation on layman term, not everyone in /k is expert like uWhat is different between 1 and 2. What is OD kfk?What is langsi?"
2,saigetsu,"  Oct 1 2014, 10:07 AM",On my way,Group: Senior Member,Posts: 651,Joined: Feb 2010,,
3,vearn29,"  Oct 1 2014, 10:08 AM",New Member,Group: Junior Member,Posts: 16,Joined: Sep 2010,,» Click to show Spoiler - click again to hide... «thanks for info
4,AceKendy,"  Oct 1 2014, 10:09 AM",Getting Started,Group: Junior Member,Posts: 230,Joined: Nov 2011,From: The Benthic Zone,U forgot to note that all these claims only work if the 3rd party reported the case as well.If hit and run without a proper police report. You can makan sendiri.
5,2feidei,"  Oct 1 2014, 10:11 AM",Enthusiast,Group: Senior Member,Posts: 951,Joined: Oct 2013,,"Tenkiu....your point on 1 and 2. Anyway, you already answered. OD kfk - you claim your own insurance and still not lost NCD. Wow....something new I learned. Thank youFurther question, OD kfk - can elaborate more? Ppl bang me, I claim my own insurance, and at same time I won't lost my NCD. Then, don't my insurance company disagree? Not my fault, or I mean the insurance co issue, but they have to pay for me, while the insurance for the person who bang me no need pay anything?"
6,EdBaaBaa,"  Oct 1 2014, 10:13 AM",Getting Started,Group: Junior Member,Posts: 67,Joined: Jan 2013,,Terima kasih TS
7,KepliCorn Inc,"  Oct 1 2014, 10:14 AM",Getting Started,Group: Junior Member,Posts: 92,Joined: Jun 2014,,TQ BRO
8,DarkNite,"  Oct 1 2014, 10:18 AM",??? ???B!?,Group: Senior Member,"Posts: 10,884",Joined: Jun 2008,,"if I knock the other vehicle, can still claim how?"
9,saigetsu,"  Oct 1 2014, 10:18 AM",On my way,Group: Senior Member,Posts: 651,Joined: Feb 2010,,"there is a condition for od kfk. if people bang u is comprehensive policy, u can claim od kfk. insurance company legally must agree. but u must know the type of cover of the people bang u lah.if people bang u only have third party policy, then u have no choice but option 2."
10,saigetsu,"  Oct 1 2014, 10:20 AM",On my way,Group: Senior Member,Posts: 651,Joined: Feb 2010,,"if hit and run, make sure first thing u know the plate number. once u know the plate number u still can claim but a bit hassle.have to go to commisioner of oath ckp this plate number car hit me and run away. then u can proceed claim third party against insurers of this langsi people."
11,2feidei,"  Oct 1 2014, 10:20 AM",Enthusiast,Group: Senior Member,Posts: 951,Joined: Oct 2013,,OIC...once again. Thank you TS
12,saigetsu,"  Oct 1 2014, 10:21 AM",On my way,Group: Senior Member,Posts: 651,Joined: Feb 2010,,x faham... details sket.
13,barista,"  Oct 1 2014, 10:23 AM",On my way,Group: Senior Member,Posts: 686,Joined: Aug 2008,,"I recently got bang in a pile up. Car behind got hit and the car moved forward and hit mine When we went to report, the last car did not report yet.  We both want to claim from the last car.What happens if the car did not report? I don't know whether the stupid driver reported or not. I have got my police report and calling the elevator to access my 1 month old car"
14,BigSaver,"  Oct 1 2014, 10:23 AM",v(^_^)V,Group: Senior Member,"Posts: 1,002",Joined: Apr 2008,From: Earth,"How about we bang ppl for their own mistake? Malaysian SOP i believe whoever hit us from back is consider already wrong.Pernah involved in one excident at federal. It's a LADY bwk motor xreti bagi signal and look for any incoming vehicle. Instead compensate, her brother threaten me to report and accuse me for hitting from back.How??"
15,ZzZzz...,"  Oct 1 2014, 10:24 AM",Art of Sleeping,Group: Senior Member,Posts: 974,Joined: Nov 2008,,"TS, how if my car park at there, and kena hit and run by someone, can claim wat? with no NCD void?"
16,TunaFish1990,"  Oct 1 2014, 10:25 AM",Getting Started,Group: Junior Member,Posts: 80,Joined: Apr 2014,,Good info on the CART! Never thought about that...
17,WaCKy-Angel,"  Oct 1 2014, 10:26 AM",PeACe~~,Group: Senior Member,"Posts: 15,541",Joined: Dec 2004,From: KL,"» Click to show Spoiler - click again to hide... «Ayam abit confiused...This is my case.Met accident and reported police 1 hour after that on the same day.Bring car to shop and claim OD-KFK, fixed and out shop after 1 week.Waited 2 weeks for keputusan but police say not yet out due to 3rd party no report.The sergeant doesnt seems to be helpful...keputusan still pending until now due to im at KL, reported at BTW.My NCD still not affected although i have not submitted keputusan (special case)So will i am to claim LOU?If yes, will my insurance company kao tim for me or i ownself have to do it?If ownself, how?"
18,minionbanana,"  Oct 1 2014, 10:27 AM",Getting Started,Group: Junior Member,Posts: 251,Joined: Jun 2014,,i parking my car liao kena hit n run.dunno who dunno when..zz
19,Pugface,"  Oct 1 2014, 10:29 AM",Casual,Group: Junior Member,Posts: 360,Joined: Apr 2014,,thx bro
0,Raymond T.,"  May 23 2016, 09:10 PM, updated 4w ago",Glock 17,Group: Senior Member,Posts: 711,Joined: Aug 2010,From: ????,"CODERules & Regulations1. Keep thread clean as possibleAduan Trafik JPJAduan kesalahan kenderaan dan pemandu salurkan ke aduantrafik@jpj.gov.myBahagian Penguatkuasa ,Ibu Pejabat JPJ Malaysia ,Aras 1 , Blok D4 , Kompleks D ,Pusat Pentadbiran Kerajaan Persekutuan ,62620 PutrajayaNo Tel : 03 88866412Aduan SPADhttps://twitter.com/aduanSPADaduan@spad.gov.myg3Pi3I-bLE0 type=""video/mp4""> type=""video/mp4""> type=""video/mp4"">Gambar kesalahan trafik media sosial boleh bantu siasatan JPJ» Click to show Spoiler - click again to hide... «KUALA LUMPUR: Sepanjang hujung minggu lalu, segelintir penonton dan pembaca Astro AWANI mengongsikan pelbagai gambar yang memaparkan pengguna lebuh raya memilih jalan mudah dengan menggunakan lorong-lorong kecemasan.Meskipun Polis Diraja Malaysia (PDRM) dan PLUS Berhad mengeluarkan larangan memandu di lorong kecemasan namun masih ramai yang tidak mengendahkannya. Tindakan saman akan dikeluarkan oleh pihak berkuasa jika didapati bersalah.Bagi membendung masalah ini, pegawai perhubungan awam Jabatan Pengangkutan Jalan Malaysia (JPJ), Mohamad Sazali Baharudin berkata, orang awam boleh menyalurkan aduan berserta maklumat ke alamat emel aduan trafik JPJ di aduantrafik@jpj.gov.my tentang sebarang kesalahan berhubung penggunaan lorong kecemasan atau apa-apa kesalahan trafik.Pengadu boleh menyertakan gambar-gambar kesalahan yang dilakukan sebagai bukti serta beberapa butiran maklumat seperti tarikh, masa, nombor pendaftaran kenderaan dan jenis kesalahan.""Selepas aduan diterima, JPJ akan menjalankan siasatan dengan mengeluarkan Notis 114 iaitu notis temusiasat pada pemilik kenderaan untuk memberikan keterangan lanjut berhubung dengan kesalahan yang dilakukan,"" ujarnya.Tambah beliau, sekiranya didapati bersalah, Notis P22 iaitu notis saman akan dikeluarkan kepada pemilik kenderaan.Pelbagai gambar dikirimkan pembaca astroawani.com yang memperlihatkan pengguna lebuh raya melakukan pelbagai kesalahan seperti menyalahgunakan lorong kecemasan, mengekori kenderaan lain terlalu rapat dan memotong barisan.Lebih mendukacitakan, apabila ada pemandu bas ekspres turut mengambil jalan mudah dengan menggunakan lorong kecemasan.Sumber : http://www.astroawani.com/berita-malaysia/...satan-jpj-66471Feedback"
1,Raymond T.,"  May 23 2016, 09:10 PM",Glock 17,Group: Senior Member,Posts: 711,Joined: Aug 2010,From: ????,"Date : 22 Mei 2016Location : KM228 Lebuhraya PLUS» Click to show Spoiler - click again to hide... «SEREMBAN - Pemilik kenderaan yang dikesan menggunakan laluan kecemasan di lebuh raya tidak akan terlepas daripada tindakan saman polis.Ini termasuk kenderaan yang didapati menggunakan laluan kecemasan ketika insiden kemalangan di Kilometer 228.6 Lebuhraya Utara- Selatan, berdekatan Rembau, Ahad lalu sehingga menyebabkan pasukan penyelamat terpaksa lewat tiba di tempat kejdian.Ketua Jabatan Ketenteraman Awam dan Trafik Ibu Pejabat Polis Kontijen (IPK) Negeri Sembilan, Superintendan Md Dali Wahid berkata, kesemua pesalah lalu lintas yang tidak mengikut undang-undang jalan raya akan dikenakan tindakan yang dikeluarkan Bukit Aman.Beliau berkata, seperti diketahui, laluan kecemasan hanya boleh digunakan untuk mereka yang mempunyai hal kecemasan sahaja terutama pasukan penyelamat dan keselamatan.“Saya sangat kesal dengan segelintir pengguna jalan raya yang tidak mematuhi undang-undang jalan raya dan menggunakan laluan kecemasan dengan sesuka hati.“Misalnya kes di Kilometer 228.6 tempoh hari, jelas menunjukkan ramai pengguna kenderaan mengunakan lorong kecemasan sehingga menghalang laluan ambulans.“Ini secara tidak langsung menyukarkan operasi menyelamat, sekali gus memberi kesan kepada mangsa kemalangan yang terlibat,” katanya kepada Sinar Harian di sini, semalam.Md Dali berkata, polis trafik kini sedang mengesan pengguna kenderaan yang menggunakan laluan kecemasan tersebut sebelum mengeluarkan tindakan saman terhadap kesemua mereka yang terlibat.Dalam kejadian Ahad lalu, sebuah kemalangan tragis melibatkan nyawa dua beradik.Difahamkan, pihak ambulans yang dihubungi terpaksa mengambil masa lebih sejam untuk tiba sedangkan masa diambil sepatutnya cuma 15 minit untuk ke lokasi kejadian berikutan sikap pengguna jalan raya menyalah gunakan lorong kecemasan.Dua beradik berkenaan yang menunggang motosikal jenis Yamaha 135LC cedera parah dikejarkan ke Hospital Tuanku Ja'afar (HTJ), di sini, bagaimanapun kelewatan menyebabkan kedua-duanya meninggal dunia di hospital berkenaan."
